,date,ticker,TWEETS,Vader Sentiment,Vader Analysis
402,2021-10-10,BAC,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
403,2021-10-10,BLK,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
404,2021-10-10,WFC,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
405,2021-10-10,FAST,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
406,2021-10-10,WBA,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
407,2021-10-10,C,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
408,2021-10-10,DPZ,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
409,2021-10-10,UNH,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
410,2021-10-10,MS,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
411,2021-10-10,CMC,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
412,2021-10-10,USB,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
413,2021-10-10,GS,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
414,2021-10-10,INFY,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
415,2021-10-10,SCHW,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
416,2021-10-10,WIT,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
417,2021-10-10,PNC,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
418,2021-10-10,JBHT,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
419,2021-10-10,SXT,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
420,2021-10-10,GMBL,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
421,2021-10-10,BMI,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
422,2021-10-10,PGR,"Banks ( $GS, $JPM and $MS) will be some of the earnings calls I will be watching/possibly trading this coming week;  $JPM $TSM $BAC $BLK $WFC $FAST $WBA $C $DPZ $UNH $MS $CMC $USB $GS $INFY $SCHW $WIT $PNC $JBHT $SXT $GMBL $BMI $PGR",0.0,Neutral
423,2021-10-10,AFRM,"Long read, BUT deep critical thinking on $AFRM, all I already knew and MORE. #Bullish on $AFRM",-0.4497,Neutral
424,2021-10-10,AFRM,"Long read, BUT deep critical thinking on $AFRM, all I already knew and MORE. #Bullish on $AFRM",-0.4497,Neutral
425,2021-10-09,UPST,$UPST  ER coming as well in about a month or so.  https://t.co/pJgrz4x53J,0.2732,Neutral
426,2021-10-09,NFLX,"long $NFLX ....ps...they are already talking #SquidGames 2nd season, behind the scenes. 😉",0.0,Neutral
427,2021-10-16,DATS,$DATS Let’s get back over $12 next week. It’s FRIDAY,0.0,Neutral
428,2021-10-15,DATS,$DATS We’re not going to let the shorts escape,0.1779,Neutral
429,2021-10-15,DATS,$DATS Holding into next week of course. Maybe they’ll give us news,0.0,Neutral
430,2021-10-15,DATS,@Simp0714 $DATS,0.0,Neutral
431,2021-10-15,DATS,$DATS I’ll be posting day trades in here aFTER the update   https://t.co/cMuRmarBQP,0.0,Neutral
432,2021-10-15,SNAP,$SNAP used to me $6 with a monster float $DATS only 10 mill float and the app is only going to get better plus DESKTOP VERSION COMING.,0.4404,Neutral
433,2021-10-15,DATS,$SNAP used to me $6 with a monster float $DATS only 10 mill float and the app is only going to get better plus DESKTOP VERSION COMING.,0.4404,Neutral
434,2021-10-15,DATS,$DATS We’re going to start melting up,0.0,Neutral
435,2021-10-15,DATS,$DATS  https://t.co/1wH2U6THDm,0.0,Neutral
436,2021-10-15,DATS,$DATS A spicy dip it will bought up,0.0,Neutral
437,2021-10-14,DATS,$DATS  https://t.co/HCDV4zQAge,0.0,Neutral
438,2021-10-14,DATS,$DATS GOING TO BE FUN TO SEE ALL THE SHORTS HOLDING OVER NIGHT  https://t.co/TOyMcLPA0V,0.6166,Positive
439,2021-10-14,DATS,@rjgardner1207 @RipdipSal On $DATS only lol,0.4215,Neutral
440,2021-10-14,DATS,$DATS This monster squeeze coming will go down in history. We’re going to buttF all these short reporters.,0.0,Neutral
441,2021-10-14,DATS,$DATS Now we watch shorts fuck themselves while they cover on each other. Don’t fuck with ZACK MORRIS,-0.7906,Negative
442,2021-10-14,DATS,$DATS Let’s do a short report at the bottom. Lol idiots squeeze these hoes. $DATS $30++,0.4215,Neutral
443,2021-10-14,DATS,$DATS Let’s do a short report at the bottom. Lol idiots squeeze these hoes. $DATS $30++,0.4215,Neutral
444,2021-10-14,DATS,@GeorgeASharp @Party_Picado You bring zero value. All you do is come hate after the run already happen and $DATS a fact,-0.3182,Neutral
445,2021-10-14,DATS,$DATS I’m holding shares LT. I could careless of a short report comes out. I’ll gobble up the dip and f them,-0.0772,Neutral
446,2021-10-13,DATS,$DATS We’re up 100% in 2 weeks pullback is expected,0.0,Neutral
447,2021-10-13,DATS,$DATS See you on Mars  https://t.co/LKGg3Oe6Ln,0.0,Neutral
448,2021-10-13,DATS,$DATS Will not end well for shorts. True story,0.2467,Neutral
449,2021-10-12,DATS,$DATS Let’s trap more shorts today,-0.3182,Neutral
450,2021-10-11,DATS,$DATS The usual dip before the next leg,0.0,Neutral
451,2021-10-08,DATS,$DATS Float might be even smaller  https://t.co/brEDXi6ytb,0.0,Neutral
452,2021-10-08,DATS,$DATS has nothing to do with CEI. The scam paid room was grouping them together. We’re going $10 $20 $30 maybe $50. Sick app and only 12 million float with lots of catalysts on the way.   https://t.co/cMuRmarBQP,-0.7906,Negative
453,2021-10-15,HUMA,"@ZinvestZ @spacanpanman Thanks for looking. So a potential selling event nothing related to company, which might not come at all, &amp; where shorts will cover while it seems many people are bullish $HUMA &amp; are waiting for this event to buy large. Hedgies have had weeks to box above 10 already if wanted to.",0.4404,Neutral
454,2021-10-15,HUMA,"@chrisokaly Partners &amp; lots of medical funds are going to bail/box? “Participating PIPE investors included Fresenius Medical Care, OrbiMed, Monashee Investment Management, Alexandria Venture Investments, UBS O’Connor, Morgan Creek Capital, &amp; a number of other health care focused funds” $HUMA",0.8519,Positive
455,2021-10-15,HUMA,$HUMA was funded by the DOD Department of Defense for trauma tissue. Huma developed the tissue which is shelf stable up to a year. That is 600M a year recurring from DOD &amp; level 1 trauma centers. Highly likely approval with FDA fast track + DOD. And so much more to follow.  https://t.co/8gZxB9BW4U,0.1226,Neutral
456,2021-10-15,DNA,"$DNA GinkoBio is at ~20B MC for a projected 341M rev in 2023, &amp; 1.1B in 2025, yet $HUMA is just as revolutionary (more?) &amp; trades at just 1B MC for projected 600M rev in 2023, 3.8B in 2025, &amp; 12.1B in 2027. HUMA 20x cheaper? If both 20B mc &amp; had to choose 1, would still own HUMA.  https://t.co/49aRp9mkiP",0.0,Neutral
457,2021-10-15,HUMA,"$DNA GinkoBio is at ~20B MC for a projected 341M rev in 2023, &amp; 1.1B in 2025, yet $HUMA is just as revolutionary (more?) &amp; trades at just 1B MC for projected 600M rev in 2023, 3.8B in 2025, &amp; 12.1B in 2027. HUMA 20x cheaper? If both 20B mc &amp; had to choose 1, would still own HUMA.  https://t.co/49aRp9mkiP",0.0,Neutral
458,2021-10-13,ASTS,"@RobEducated @spacanpanman @spac_insider Good story and good valuation for me are $ASTS and $HUMA. Both can change the world. Ultimately trillion $ TAMS that can trade 1000+ a share, 10 down 1000 up. Both could easily be justified to be trading at 30+ right now, and indeed in asts case has multiple low range pt’s there",0.875,Positive
459,2021-10-13,HUMA,"@RobEducated @spacanpanman @spac_insider Good story and good valuation for me are $ASTS and $HUMA. Both can change the world. Ultimately trillion $ TAMS that can trade 1000+ a share, 10 down 1000 up. Both could easily be justified to be trading at 30+ right now, and indeed in asts case has multiple low range pt’s there",0.875,Positive
460,2021-10-13,HUMA,"Lots of $HUMA Humacyte medical conferences coming up and going on through the end of the month. Presenting on human acellular vessel (HAV), whole lung regeneration, and demonstrating the potential to engineer a biovascular pancreas. World changing stuff.  https://t.co/70zonAGUse",0.0,Neutral
461,2021-10-09,HUMA,"@SPACWillie @McGruber8 @AST_SpaceMobile @humacyte For $HUMA start with this thread to get you started to. Huma is growing human tissue, everything from blood vessels, to trachea, coronary arteries to lungs to pancreas. And shelf stable trauma tissue (for DOD) Already multiple in phases including phase 3.  https://t.co/q7Lw4qvnUZ",0.0258,Neutral
462,2021-10-09,ASTS,@rickduijkers @spacanpanman NASA contracts are a dime a dozen for space companies. If your investment thesis in any company is based of sporadic NASA contracts then you are in trouble &amp; that is a poor business. $ASTS through 51% ownership of NanoAvionics has paying NASA contracts also…,-0.7003,Negative
463,2021-10-09,ASTS,"If only had $2100 &amp; want to place a bet (invest) &amp; forget about it for the largest, clear, asymmetrical risk reward upside potential in the next 5-10yrs if they succeed in their plans, IMO 50% for 100 shares of $ASTS @AST_SpaceMobile &amp; 50% for 100 shares of $HUMA @humacyte.",0.8807,Positive
464,2021-10-09,HUMA,"If only had $2100 &amp; want to place a bet (invest) &amp; forget about it for the largest, clear, asymmetrical risk reward upside potential in the next 5-10yrs if they succeed in their plans, IMO 50% for 100 shares of $ASTS @AST_SpaceMobile &amp; 50% for 100 shares of $HUMA @humacyte.",0.8807,Positive
465,2021-10-09,ASTS,"@BellikOzan @ingoldsby @thesheetztweetz @NanoAvionics How many satellite employees do you need? Also ASTS is more software based. Yes big satellites but ceo said they are linked nanosats. Apple make the hardware, SpaceX launches $ASTS. Att, American Tower, Raketun, Vodaphone provide infrastructure, spectrum, customers. Employees?",0.3274,Neutral
466,2021-10-09,ASTS,"@BellikOzan @ingoldsby @thesheetztweetz I guess you really have no clue about $ASTS because they own 51% of @NanoAvionics which is arguably the best nanosat maker on earth… With many employees, contracts and satellites in orbit right now.",0.1832,Neutral
467,2021-10-08,ASTS,"@PatrickBaitman3 All that #SpaceX hardware + ground infrastructure + spectrum + customer acquisition/retention/service costs add up. $ASTS already has huge % of globe customers signed up for no cost, zero spectrum cost, zero ground costs, no hardware costs, no need for customer service. Margins+",-0.5106,Negative
468,2021-10-08,ASTS,@BLSmith2112 @thesheetztweetz $ASTS and $RKLB …,0.0,Neutral
469,2021-10-08,RKLB,@BLSmith2112 @thesheetztweetz $ASTS and $RKLB …,0.0,Neutral
470,2021-10-08,ASTS,"@ingoldsby @thesheetztweetz 90% of the #SpaceX valuation is actually Starlink, not rockets. If want Starlink, $ASTS SpaceMobile is the Starlink of Mobile &amp; can be bought today 45x cheaper than SpaceX Starlink, but projects to be just as big/profitable &amp; not competitors. For Rockets can buy $RKLB Rocket Lab.",-0.0286,Neutral
471,2021-10-08,RKLB,"@ingoldsby @thesheetztweetz 90% of the #SpaceX valuation is actually Starlink, not rockets. If want Starlink, $ASTS SpaceMobile is the Starlink of Mobile &amp; can be bought today 45x cheaper than SpaceX Starlink, but projects to be just as big/profitable &amp; not competitors. For Rockets can buy $RKLB Rocket Lab.",-0.0286,Neutral
472,2021-10-08,ASTS,"~90B valuation of 100B #SpaceX Is #Starlink. $ASTS 2B. SpaceX launching AST constellation, not competitors. Compare AST to Starlink numbers, rev, profit, timeline, capex. If execute, AST is better for all categories yet can be bought today for 45x less the Starlink valuation.  https://t.co/2d8bgZp5Wi",0.7003,Positive
473,2021-10-08,ASTS,"@FirstSquawk And yet #SpaceX is 90% Starlink and the Starlink of mobile 5g $ASTS can still be bought for only 2B MC which is projected to have similar rev projections over next 10yrs, yet asts projected to be way more profitable yrs before and for a fraction of the capex",0.4927,Neutral
474,2021-10-02,ASTS,@TRF_Stories No Internet access for crypto transactions? $ASTS @AST_SpaceMobile coming soon if all goes well. Then the entire world will have affordable 5g mobile to their current smartphones as is. Global coverage,-0.0258,Neutral
475,2021-09-29,ASTS,@MrNYCitizen @Aur3ius @grandma_party Closest to $ASTS imo is $HUMA with projected 12B+ potential projected rev by 2027 &amp; can grow much more beyond with approval of numerous indications in the pipeline. Only 1.3B MC currently &amp; can be 500B MC within 15yrs if cards fall right. ASTS/HUMA my #1&amp;2 long term holds.  https://t.co/Sd6z0mwPum,0.5209,Positive
476,2021-09-29,HUMA,@MrNYCitizen @Aur3ius @grandma_party Closest to $ASTS imo is $HUMA with projected 12B+ potential projected rev by 2027 &amp; can grow much more beyond with approval of numerous indications in the pipeline. Only 1.3B MC currently &amp; can be 500B MC within 15yrs if cards fall right. ASTS/HUMA my #1&amp;2 long term holds.  https://t.co/Sd6z0mwPum,0.5209,Positive
477,2021-09-17,ASTS,@spacanpanman No screen on those dino’s to check twitter or watch vids either. $ASTS,-0.296,Neutral
478,2021-09-03,RNW,@Buy_N_Forget @sunil_chirania @Rocky_Road77 Compared to NEE and AZRE IMO $RNW should be 20-25 a share right now and the warrants 6-9,0.296,Neutral
479,2021-09-02,RNW,"@Michaelrose102 My 40-70 range was using/assuming just the $RNW 1.1B in 2025 ""committed"" (not bids) which would be ~7x 2021 NEE or ~55 RNW a share in 2025, add in the debt differential of 6B for same ebidta = another 13 a share for RNW. 13 + 55 = 68 a share ""high side"". Bid wins = see previous.",0.836,Positive
480,2021-09-02,RNW,"@Michaelrose102 Assuming $RNW hit 1.7B = ~4.5x of 2021 NEE =  36B MC / 437M shares = 82 a share on EBIDTA, or 8x NEE on Rev or 47 a share. But still NEE has currently 49B more debt too. RNW prob add 5-10B more debt, that is still is 40B less debt or potentially 90pps added on 82 for same ebidta.",-0.8121,Negative
481,2021-09-02,RNW,"@Michaelrose102 $RNW 2025 New bids + acquisitions = ~1.7B projected ebidta from DA &amp; recently added a 359MWs = ""50.7 – 53.4 million of EBITDA  after deal close. Then they won 200 MWs in MSEDCL Solar Auction in July, &amp; August won the PPA. $NEE 2021 EBIDTA 7.59B with 164B MC &amp; 16.8B Rev &amp; 53B debt",0.7096,Positive
482,2021-09-02,NEE,"@Michaelrose102 $RNW 2025 New bids + acquisitions = ~1.7B projected ebidta from DA &amp; recently added a 359MWs = ""50.7 – 53.4 million of EBITDA  after deal close. Then they won 200 MWs in MSEDCL Solar Auction in July, &amp; August won the PPA. $NEE 2021 EBIDTA 7.59B with 164B MC &amp; 16.8B Rev &amp; 53B debt",0.7096,Positive
483,2021-09-02,RNW,"@sunil_chirania @Rocky_Road77 Surprised $RNW warrants are not above 2. Get high growth, for a utility. That is as sleep well at night growth you can get backed by real long-lived CF assets. Already making a billion+ &amp; aggressive with acquisitions. $AZRE is solid, RMW better. RNW will be bought by various etfs",0.8979,Positive
484,2021-09-02,AZRE,"@sunil_chirania @Rocky_Road77 Surprised $RNW warrants are not above 2. Get high growth, for a utility. That is as sleep well at night growth you can get backed by real long-lived CF assets. Already making a billion+ &amp; aggressive with acquisitions. $AZRE is solid, RMW better. RNW will be bought by various etfs",0.8979,Positive
485,2021-09-02,RNW,"@Michaelrose102 Using 2025 projected numbers i get a potential high side pt of 70 for $RNW, low side 40. Good enough growth for me for a utility with real assets + might pay divy by then too. And they have been aggressive with acquisitions already potentially adding to these pts",0.4767,Neutral
